time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum
2016-01-01,43.0,33.2,38.2,36.8,26.3,31.9,0.0,0.0,0.0
2016-01-02,39.7,29.6,33.9,31.9,23.5,27.2,0.0,0.0,0.0
2016-01-03,44.0,30.0,35.5,36.0,22.5,28.9,0.0,0.0,0.0
2016-01-04,31.8,18.0,27.8,26.3,4.0,18.1,0.0,0.0,0.0
2016-01-05,29.6,13.7,20.7,22.1,1.0,10.3,0.0,0.0,0.0
2016-01-06,38.1,19.7,26.6,31.8,7.8,19.2,0.0,0.0,0.0
2016-01-07,41.5,23.4,31.5,37.7,18.0,26.8,0.0,0.0,0.0
2016-01-08,42.8,30.7,36.2,38.0,23.6,31.1,0.0,0.0,0.0
2016-01-09,47.8,36.8,42.3,42.9,32.7,38.2,0.004,0.004,0.0
2016-01-10,57.9,40.0,51.6,59.1,31.9,48.0,1.151,1.151,0.0
2016-01-11,37.6,26.0,31.6,30.4,17.5,22.0,0.0,0.0,0.0
2016-01-12,42.2,23.8,31.0,32.8,15.5,23.4,0.0,0.0,0.0
2016-01-13,29.7,22.9,25.6,18.9,9.9,14.1,0.0,0.0,0.0
2016-01-14,37.7,22.7,28.9,30.6,14.1,21.8,0.0,0.0,0.028
2016-01-15,48.8,27.9,37.8,43.8,24.8,33.5,0.012,0.012,0.0
2016-01-16,49.8,37.1,42.0,41.2,35.9,38.3,0.319,0.319,0.0
2016-01-17,39.5,27.8,33.2,35.2,23.5,28.1,0.084,0.0,0.607
2016-01-18,28.5,19.7,24.7,22.8,6.7,13.2,0.0,0.0,0.0
2016-01-19,27.9,15.7,21.5,16.1,4.4,9.7,0.0,0.0,0.0
2016-01-20,36.7,24.1,28.7,28.9,14.6,21.8,0.0,0.0,0.0
2016-01-21,35.5,25.5,29.2,26.2,16.3,21.4,0.0,0.0,0.0
2016-01-22,29.2,21.5,25.5,20.5,10.9,16.5,0.032,0.0,0.221
2016-01-23,26.8,24.8,25.8,17.1,11.9,13.9,1.936,0.0,13.559
2016-01-24,29.6,16.0,22.8,23.5,10.0,16.9,0.04,0.0,0.303
2016-01-25,32.0,11.9,22.1,28.6,7.2,18.9,0.0,0.0,0.0
2016-01-26,43.5,24.9,34.5,38.8,18.6,29.3,0.0,0.0,0.0
2016-01-27,39.8,26.7,35.1,36.1,24.1,32.6,0.044,0.044,0.0
2016-01-28,37.3,9.9,24.2,33.9,2.8,20.6,0.0,0.0,0.0
2016-01-29,38.3,16.6,28.1,30.8,15.9,23.9,0.012,0.008,0.028
2016-01-30,35.3,15.8,26.5,30.1,12.8,21.9,0.0,0.0,0.0
2016-01-31,43.7,29.4,35.5,42.1,23.5,32.0,0.0,0.0,0.0
2016-02-01,47.4,35.9,41.0,47.1,32.6,38.4,0.02,0.02,0.0
2016-02-02,47.6,25.5,34.9,43.9,22.3,31.5,0.0,0.0,0.0
2016-02-03,54.9,28.7,45.1,52.9,28.1,41.5,0.56,0.56,0.0
2016-02-04,54.8,43.9,50.5,53.5,37.8,46.0,0.024,0.024,0.0
2016-02-05,42.6,26.3,34.6,37.4,22.4,27.4,0.704,0.205,3.529
2016-02-06,37.9,22.7,30.8,32.5,19.3,25.7,0.0,0.0,0.0
2016-02-07,43.8,23.1,33.3,37.2,19.3,29.1,0.0,0.0,0.0
2016-02-08,34.6,28.4,32.9,29.1,22.8,26.5,0.02,0.0,0.308
2016-02-09,33.9,26.6,29.6,27.9,20.4,23.7,0.044,0.0,0.472
2016-02-10,37.2,27.8,32.1,27.5,21.0,25.6,0.036,0.004,0.334
2016-02-11,27.3,19.7,23.8,20.7,9.0,13.1,0.0,0.0,0.028
2016-02-12,25.3,8.3,18.7,16.0,6.6,12.1,0.0,0.0,0.0
2016-02-13,20.0,6.2,15.2,14.3,-4.1,6.3,0.0,0.0,0.0
2016-02-14,16.3,0.7,8.8,8.2,-8.5,-0.3,0.0,0.0,0.0
2016-02-15,38.1,14.2,24.2,30.4,7.1,14.2,0.279,0.114,1.24
2016-02-16,54.1,33.6,46.4,49.7,29.5,39.3,0.508,0.508,0.0
2016-02-17,41.6,29.6,34.8,31.5,26.4,29.4,0.0,0.0,0.0
2016-02-18,35.4,24.8,30.0,26.1,18.3,22.6,0.0,0.0,0.0
2016-02-19,36.1,22.3,29.1,29.3,14.0,21.9,0.008,0.0,0.055
2016-02-20,58.8,33.1,45.7,49.3,29.0,39.6,0.0,0.0,0.0
2016-02-21,54.0,35.5,45.2,51.6,34.4,42.9,0.052,0.052,0.0
2016-02-22,49.4,30.2,39.4,45.1,27.2,36.3,0.094,0.094,0.0
2016-02-23,41.4,31.8,36.0,32.0,25.3,28.4,0.234,0.234,0.0
2016-02-24,59.0,36.6,47.8,54.7,28.3,41.3,0.757,0.757,0.0
2016-02-25,59.1,38.0,48.2,59.4,29.1,42.3,0.064,0.064,0.0
2016-02-26,39.3,28.7,34.4,28.9,21.3,25.0,0.0,0.0,0.0
2016-02-27,40.2,24.2,31.8,31.8,17.5,24.7,0.0,0.0,0.0
2016-02-28,58.4,32.3,43.4,50.5,26.4,37.4,0.0,0.0,0.0
2016-02-29,57.5,43.8,49.6,49.2,37.3,42.2,0.028,0.028,0.0
2016-03-01,50.3,35.5,43.1,44.4,33.1,37.7,0.0,0.0,0.0
2016-03-02,54.1,31.1,43.1,47.3,21.9,34.7,0.177,0.177,0.0
2016-03-03,36.6,25.7,31.4,29.7,16.6,23.8,0.0,0.0,0.0
2016-03-04,36.5,30.0,32.7,28.2,21.6,24.8,0.176,0.0,1.24
2016-03-05,39.4,26.7,32.6,32.8,20.1,26.8,0.0,0.0,0.0
2016-03-06,42.5,26.4,34.7,37.1,24.1,29.8,0.0,0.0,0.0
2016-03-07,57.4,29.7,42.2,52.1,23.6,37.0,0.0,0.0,0.0
2016-03-08,65.2,38.6,50.3,57.6,38.4,47.9,0.0,0.0,0.0
2016-03-09,75.6,40.7,56.9,69.7,38.2,53.1,0.0,0.0,0.0
2016-03-10,76.4,53.1,64.0,70.4,53.8,61.3,0.0,0.0,0.0
2016-03-11,62.6,46.4,57.1,62.3,42.6,54.9,0.118,0.118,0.0
2016-03-12,60.6,36.5,48.3,53.2,32.7,44.3,0.0,0.0,0.0
2016-03-13,57.8,44.3,50.9,53.4,42.9,48.3,0.012,0.012,0.0
2016-03-14,47.3,42.1,44.4,45.5,34.5,38.0,0.174,0.174,0.0
2016-03-15,53.0,43.4,47.1,52.7,36.8,44.0,0.032,0.032,0.0
2016-03-16,63.3,41.9,50.4,57.6,41.3,48.1,0.024,0.024,0.0
2016-03-17,59.4,39.3,50.0,53.4,39.2,45.4,0.012,0.012,0.0
2016-03-18,56.4,43.1,49.1,47.5,37.6,42.8,0.0,0.0,0.0
2016-03-19,45.2,33.7,40.6,39.0,30.0,35.3,0.0,0.0,0.0
2016-03-20,40.3,32.6,36.0,34.5,24.1,28.8,0.126,0.036,0.634
2016-03-21,48.3,32.3,39.0,38.1,27.3,31.8,0.12,0.004,0.799
2016-03-22,55.0,30.4,42.0,46.6,24.9,36.1,0.0,0.0,0.0
2016-03-23,68.1,44.8,54.8,61.2,39.9,49.6,0.0,0.0,0.0
2016-03-24,58.3,41.3,48.5,49.0,36.9,42.9,0.0,0.0,0.0
2016-03-25,71.4,51.4,60.5,67.9,45.3,55.8,0.154,0.154,0.0
2016-03-26,52.1,36.8,44.4,46.2,31.1,38.4,0.0,0.0,0.0
2016-03-27,51.6,39.1,44.5,45.5,38.2,40.2,0.0,0.0,0.0
2016-03-28,59.6,42.8,49.1,54.0,37.5,44.3,0.184,0.184,0.0
2016-03-29,52.4,39.5,46.0,43.7,33.0,38.3,0.0,0.0,0.0
2016-03-30,55.7,30.8,43.2,48.9,27.0,37.9,0.0,0.0,0.0
2016-03-31,70.4,43.2,57.7,64.6,38.4,53.2,0.0,0.0,0.0
2016-04-01,75.2,60.3,65.4,75.1,58.9,66.2,0.036,0.036,0.0
2016-04-02,59.6,47.6,53.2,60.4,44.4,50.6,0.323,0.323,0.0
2016-04-03,47.0,34.1,39.4,42.8,20.5,29.4,0.165,0.158,0.056
2016-04-04,53.6,33.8,43.1,46.6,23.7,36.2,0.528,0.512,0.111
2016-04-05,41.1,26.4,33.5,32.4,15.5,24.7,0.0,0.0,0.0
2016-04-06,48.5,26.5,38.2,40.4,21.7,31.8,0.0,0.0,0.0
2016-04-07,56.0,45.0,51.8,51.8,40.3,47.7,0.351,0.351,0.0
2016-04-08,48.3,39.9,44.8,44.3,35.4,37.6,0.0,0.0,0.0
2016-04-09,42.8,33.9,37.6,35.6,26.6,31.9,0.227,0.212,0.111
2016-04-10,48.6,29.6,39.1,41.4,23.0,32.5,0.0,0.0,0.0
2016-04-11,62.6,38.6,49.4,57.0,35.7,45.5,0.024,0.024,0.0
2016-04-12,56.5,43.4,52.2,54.0,38.3,47.9,0.208,0.208,0.0
2016-04-13,53.4,35.0,44.3,49.3,31.6,40.4,0.0,0.0,0.0
2016-04-14,57.5,35.5,46.0,53.7,33.4,43.3,0.0,0.0,0.0
2016-04-15,59.1,34.9,47.7,55.3,36.5,45.8,0.0,0.0,0.0
2016-04-16,62.3,36.9,49.1,57.1,36.7,46.5,0.0,0.0,0.0
2016-04-17,69.2,36.6,52.3,66.4,37.8,51.0,0.0,0.0,0.0
2016-04-18,75.9,43.4,59.3,73.7,42.2,57.8,0.0,0.0,0.0
2016-04-19,69.2,51.1,59.2,65.2,47.3,56.2,0.0,0.0,0.0
2016-04-20,65.0,45.4,54.2,61.5,42.5,50.4,0.0,0.0,0.0
2016-04-21,71.0,41.9,56.7,66.2,39.9,54.1,0.0,0.0,0.0
2016-04-22,77.4,54.8,64.7,76.5,58.3,67.5,0.13,0.13,0.0
2016-04-23,68.2,54.6,61.9,66.2,49.2,61.0,0.119,0.119,0.0
2016-04-24,65.0,45.4,54.8,59.2,40.2,49.7,0.0,0.0,0.0
2016-04-25,69.7,46.7,57.7,69.0,47.3,57.1,0.0,0.0,0.0
2016-04-26,79.1,50.8,60.6,72.8,43.2,58.2,0.248,0.248,0.0
2016-04-27,56.9,46.8,50.9,52.4,42.0,46.5,0.0,0.0,0.0
2016-04-28,56.0,44.8,48.5,49.0,42.1,44.8,0.137,0.137,0.0
2016-04-29,52.1,45.0,47.6,45.0,42.2,43.6,0.115,0.115,0.0
2016-04-30,59.5,44.9,50.7,55.9,41.1,47.2,0.0,0.0,0.0
2016-05-01,50.1,47.3,48.3,46.3,43.9,45.0,0.213,0.213,0.0
2016-05-02,61.1,46.4,52.5,60.1,44.9,50.6,0.326,0.326,0.0
2016-05-03,54.8,50.3,52.6,55.2,48.9,51.6,0.981,0.981,0.0
2016-05-04,51.6,48.0,49.3,48.8,44.4,46.3,0.233,0.233,0.0
2016-05-05,53.8,46.1,49.5,51.8,42.2,46.3,0.008,0.008,0.0
2016-05-06,52.5,47.4,49.5,49.6,43.6,46.3,0.491,0.491,0.0
2016-05-07,59.9,48.3,52.3,56.2,46.8,50.8,0.056,0.056,0.0
2016-05-08,63.8,45.9,53.8,57.5,46.1,52.0,0.103,0.103,0.0
2016-05-09,69.6,45.6,57.4,63.4,41.7,54.4,0.0,0.0,0.0
2016-05-10,58.4,44.9,52.8,53.6,44.0,49.5,0.0,0.0,0.0
2016-05-11,70.9,45.2,58.9,68.4,46.4,58.1,0.0,0.0,0.0
2016-05-12,74.8,48.6,62.2,74.3,53.4,63.4,0.0,0.0,0.0
2016-05-13,64.5,53.6,59.9,68.4,58.2,63.5,0.386,0.386,0.0
2016-05-14,71.9,51.2,62.0,71.3,53.7,62.0,0.052,0.052,0.0
2016-05-15,55.9,47.2,52.1,52.9,39.1,44.9,0.008,0.008,0.0
2016-05-16,63.8,41.1,51.2,57.3,34.2,44.7,0.0,0.0,0.0
2016-05-17,62.1,49.0,53.6,57.4,47.1,52.4,0.04,0.04,0.0
2016-05-18,64.7,47.3,55.4,62.1,47.7,53.6,0.0,0.0,0.0
2016-05-19,69.2,51.9,59.6,69.4,52.7,59.4,0.0,0.0,0.0
2016-05-20,73.8,49.2,62.0,75.5,48.2,60.2,0.0,0.0,0.0
2016-05-21,60.2,51.4,56.9,58.8,52.5,56.1,0.068,0.068,0.0
2016-05-22,65.9,51.4,57.5,66.9,49.6,57.7,0.114,0.114,0.0
2016-05-23,73.3,51.1,61.5,73.4,54.1,62.7,0.024,0.024,0.0
2016-05-24,76.4,56.6,63.7,73.4,57.8,65.2,0.296,0.296,0.0
2016-05-25,85.6,54.1,70.7,84.3,55.6,70.9,0.0,0.0,0.0
2016-05-26,88.0,61.4,75.0,88.1,65.1,76.6,0.0,0.0,0.0
2016-05-27,87.2,66.2,76.0,91.9,71.2,81.1,0.099,0.099,0.0
2016-05-28,89.0,68.1,77.9,94.9,70.6,82.4,0.004,0.004,0.0
2016-05-29,86.7,67.5,76.3,88.3,70.7,79.4,0.0,0.0,0.0
2016-05-30,80.1,67.9,73.0,86.0,72.5,78.2,0.291,0.291,0.0
2016-05-31,83.9,68.5,75.0,89.6,75.3,81.1,0.02,0.02,0.0
2016-06-01,81.4,64.7,72.3,83.7,68.6,76.4,0.0,0.0,0.0
2016-06-02,74.9,60.4,66.6,77.6,62.3,68.5,0.0,0.0,0.0
2016-06-03,69.4,62.0,65.0,75.0,65.0,68.9,0.377,0.377,0.0
2016-06-04,80.7,64.4,71.7,88.9,69.5,77.6,0.016,0.016,0.0
2016-06-05,75.9,65.2,69.2,80.9,69.7,73.1,0.454,0.454,0.0
2016-06-06,81.9,65.0,73.2,82.4,67.9,75.9,0.0,0.0,0.0
2016-06-07,82.5,66.8,73.6,82.8,63.8,75.3,0.012,0.012,0.0
2016-06-08,68.3,54.5,61.7,66.0,51.2,58.3,0.393,0.393,0.0
2016-06-09,72.8,53.3,62.4,66.8,49.0,57.9,0.0,0.0,0.0
2016-06-10,75.5,54.6,64.3,72.6,50.9,61.8,0.0,0.0,0.0
2016-06-11,86.4,53.9,71.3,89.7,55.3,72.6,0.028,0.028,0.0
2016-06-12,82.3,62.4,75.3,83.5,57.6,75.3,0.0,0.0,0.0
2016-06-13,75.8,57.2,66.0,70.9,52.6,62.0,0.0,0.0,0.0
2016-06-14,79.2,57.4,67.9,76.7,55.9,66.5,0.0,0.0,0.0
2016-06-15,84.2,56.4,71.8,83.7,59.8,73.0,0.0,0.0,0.0
2016-06-16,73.9,64.2,69.3,74.2,67.1,71.0,0.064,0.064,0.0
2016-06-17,78.2,61.1,68.6,78.2,63.3,68.8,0.032,0.032,0.0
2016-06-18,84.0,55.7,70.9,85.4,57.8,71.9,0.0,0.0,0.0
2016-06-19,88.1,63.8,74.3,91.5,64.3,74.7,0.0,0.0,0.0
2016-06-20,87.5,62.0,75.7,90.5,67.9,78.6,0.0,0.0,0.0
2016-06-21,87.8,69.3,77.3,91.1,72.9,80.7,0.188,0.188,0.0
2016-06-22,85.9,65.6,75.3,83.0,70.7,77.0,0.0,0.0,0.0
2016-06-23,80.9,65.1,72.6,86.1,69.2,76.8,0.189,0.189,0.0
2016-06-24,79.1,64.7,71.6,79.4,71.4,75.3,0.0,0.0,0.0
2016-06-25,81.6,63.4,72.0,82.4,66.2,73.1,0.0,0.0,0.0
2016-06-26,85.8,62.9,74.0,87.2,65.3,74.8,0.0,0.0,0.0
2016-06-27,84.6,61.7,73.2,85.7,63.2,74.7,0.224,0.224,0.0
2016-06-28,74.6,68.7,71.4,81.9,74.3,77.9,0.413,0.413,0.0
2016-06-29,82.7,68.0,74.8,85.6,74.7,79.5,0.024,0.024,0.0
2016-06-30,83.8,64.8,74.6,86.4,67.3,77.6,0.0,0.0,0.0
2016-07-01,81.6,67.4,73.8,85.8,70.9,78.7,0.122,0.122,0.0
2016-07-02,78.7,65.7,71.9,76.0,66.3,71.8,0.0,0.0,0.0
2016-07-03,80.4,61.0,71.7,81.6,63.0,72.4,0.0,0.0,0.0
2016-07-04,83.8,63.3,72.6,84.9,67.0,75.6,0.099,0.099,0.0
2016-07-05,86.3,68.1,76.4,92.2,74.9,83.4,0.326,0.326,0.0
2016-07-06,90.3,70.4,81.5,97.0,78.5,89.2,0.0,0.0,0.0
2016-07-07,91.1,73.7,82.1,96.5,84.4,89.8,0.024,0.024,0.0
2016-07-08,87.8,69.1,77.5,96.8,73.2,84.0,0.819,0.819,0.0
2016-07-09,75.2,68.1,70.3,76.6,70.2,73.2,0.299,0.299,0.0
2016-07-10,80.8,66.7,73.4,81.9,70.9,76.4,0.072,0.072,0.0
2016-07-11,78.6,63.9,71.5,83.3,65.1,73.8,0.0,0.0,0.0
2016-07-12,82.6,64.1,73.6,86.9,70.2,78.5,0.0,0.0,0.0
2016-07-13,84.3,68.1,75.8,90.5,74.9,81.7,0.0,0.0,0.0
2016-07-14,89.5,73.0,79.3,98.8,81.5,88.9,0.177,0.177,0.0
2016-07-15,90.3,74.4,82.5,96.9,83.4,90.1,0.0,0.0,0.0
2016-07-16,90.1,72.4,79.3,97.1,77.1,85.7,0.35,0.35,0.0
2016-07-17,89.8,71.2,80.5,96.5,78.8,87.1,0.0,0.0,0.0
2016-07-18,93.7,73.7,81.5,96.2,79.5,85.6,0.067,0.067,0.0
2016-07-19,84.9,70.8,77.8,84.0,74.5,79.6,0.0,0.0,0.0
2016-07-20,83.6,67.3,74.9,87.1,67.6,76.5,0.0,0.0,0.0
2016-07-21,88.5,67.4,78.0,91.7,70.4,81.1,0.0,0.0,0.0
2016-07-22,94.5,71.4,82.6,97.2,76.3,86.6,0.008,0.008,0.0
2016-07-23,94.7,75.4,85.4,95.6,82.4,88.7,0.0,0.0,0.0
2016-07-24,93.7,69.2,82.2,97.3,75.3,86.6,0.0,0.0,0.0
2016-07-25,94.3,73.2,80.8,101.0,79.5,87.0,1.036,1.036,0.0
2016-07-26,90.9,71.8,81.5,93.5,76.3,85.5,0.0,0.0,0.0
2016-07-27,89.3,71.2,80.2,96.0,77.3,85.8,0.0,0.0,0.0
2016-07-28,89.8,73.3,81.4,95.5,81.3,87.1,0.028,0.028,0.0
2016-07-29,83.7,71.0,76.8,92.5,77.1,82.7,0.92,0.92,0.0
2016-07-30,82.2,71.7,75.9,91.5,79.8,83.6,0.834,0.834,0.0
2016-07-31,77.7,72.7,74.5,86.4,78.8,82.8,0.347,0.347,0.0
2016-08-01,78.1,71.2,73.5,82.5,77.4,79.9,0.059,0.059,0.0
2016-08-02,75.7,68.3,71.4,78.8,71.3,75.5,0.064,0.064,0.0
2016-08-03,77.7,63.8,70.6,81.7,66.8,73.8,0.0,0.0,0.0
2016-08-04,79.3,61.9,71.5,85.4,68.1,75.9,0.0,0.0,0.0
2016-08-05,81.8,64.2,73.5,86.0,68.3,78.0,0.0,0.0,0.0
2016-08-06,86.8,70.9,77.7,98.4,76.0,85.4,0.071,0.071,0.0
2016-08-07,86.6,68.0,77.1,89.2,71.9,80.8,0.0,0.0,0.0
2016-08-08,85.5,67.4,75.9,89.6,71.5,80.3,0.0,0.0,0.0
2016-08-09,84.6,66.3,76.2,88.8,74.1,81.4,0.0,0.0,0.0
2016-08-10,85.1,73.4,78.5,96.7,81.9,89.2,0.516,0.516,0.0
2016-08-11,89.8,75.8,80.8,100.7,86.4,92.7,0.18,0.18,0.0
2016-08-12,93.8,76.5,83.3,103.4,83.3,91.7,0.114,0.114,0.0
2016-08-13,92.3,78.6,84.2,107.4,88.5,97.0,0.126,0.126,0.0
2016-08-14,92.9,78.4,84.7,103.5,87.1,94.1,0.0,0.0,0.0
2016-08-15,90.4,76.1,82.2,97.9,83.3,90.7,0.016,0.016,0.0
2016-08-16,84.8,75.3,79.1,97.6,84.5,90.3,0.332,0.332,0.0
2016-08-17,86.0,75.9,80.5,89.8,81.7,86.2,0.0,0.0,0.0
2016-08-18,83.7,72.6,78.0,92.8,77.9,84.9,0.106,0.106,0.0
2016-08-19,84.8,72.7,78.1,94.4,78.2,85.8,0.004,0.004,0.0
2016-08-20,83.7,71.1,77.5,91.7,77.2,85.1,0.052,0.052,0.0
2016-08-21,84.2,69.9,76.4,90.4,79.0,84.8,0.239,0.239,0.0
2016-08-22,78.8,66.5,72.1,81.0,65.0,72.8,0.008,0.008,0.0
2016-08-23,80.9,58.8,70.2,83.3,60.2,72.3,0.0,0.0,0.0
2016-08-24,85.3,63.3,74.4,89.4,65.9,77.9,0.0,0.0,0.0
2016-08-25,86.2,66.0,75.6,89.2,69.4,80.3,0.008,0.008,0.0
2016-08-26,90.0,73.5,80.8,94.4,79.8,86.9,0.0,0.0,0.0
2016-08-27,86.0,69.0,77.3,89.8,72.4,80.6,0.0,0.0,0.0
2016-08-28,86.9,68.1,76.7,92.2,73.0,81.5,0.0,0.0,0.0
2016-08-29,90.5,70.7,79.4,94.9,75.1,83.2,0.0,0.0,0.0
2016-08-30,83.6,68.0,75.5,88.9,69.1,78.5,0.0,0.0,0.0
2016-08-31,87.1,69.7,77.9,91.6,76.3,83.3,0.0,0.0,0.0
2016-09-01,77.5,70.3,73.9,85.0,72.5,80.3,0.327,0.327,0.0
2016-09-02,79.3,66.1,71.8,80.1,63.5,71.8,0.0,0.0,0.0
2016-09-03,74.3,65.8,69.0,73.6,66.5,70.1,0.0,0.0,0.0
2016-09-04,77.9,62.6,69.3,76.7,61.0,69.4,0.0,0.0,0.0
2016-09-05,82.7,62.9,70.8,81.9,59.8,70.3,0.0,0.0,0.0
2016-09-06,80.8,69.9,74.0,79.8,67.6,73.9,0.032,0.032,0.0
2016-09-07,81.8,69.5,74.5,87.0,72.5,78.8,0.012,0.012,0.0
2016-09-08,90.0,67.2,78.3,97.7,76.3,86.0,0.0,0.0,0.0
2016-09-09,89.4,76.0,82.3,98.7,85.6,91.7,0.06,0.06,0.0
2016-09-10,92.2,74.6,81.5,98.2,85.4,91.3,0.138,0.138,0.0
2016-09-11,81.1,69.7,77.2,86.3,65.8,80.3,0.075,0.075,0.0
2016-09-12,76.4,59.3,68.1,78.3,56.9,67.4,0.0,0.0,0.0
2016-09-13,82.8,59.8,70.4,82.5,61.8,72.4,0.0,0.0,0.0
2016-09-14,90.0,66.2,76.7,91.7,68.3,78.0,0.0,0.0,0.0
2016-09-15,73.2,61.6,67.5,71.6,58.9,65.2,0.0,0.0,0.0
2016-09-16,72.2,58.2,64.6,71.6,57.9,64.1,0.0,0.0,0.0
2016-09-17,79.0,57.1,68.2,78.7,58.9,69.4,0.0,0.0,0.0
2016-09-18,83.9,67.4,75.0,88.6,72.1,80.3,0.004,0.004,0.0
2016-09-19,73.2,68.8,70.9,82.8,76.8,79.3,0.843,0.843,0.0
2016-09-20,80.0,68.0,72.6,85.0,73.8,78.5,0.0,0.0,0.0
2016-09-21,82.0,64.7,73.0,83.1,69.7,76.5,0.0,0.0,0.0
2016-09-22,81.4,61.0,70.4,83.1,63.6,72.1,0.0,0.0,0.0
2016-09-23,86.0,59.3,72.2,87.6,63.2,75.3,0.0,0.0,0.0
2016-09-24,70.6,58.8,64.1,74.9,56.9,63.1,0.072,0.072,0.0
2016-09-25,69.3,52.2,60.5,66.4,48.4,57.3,0.0,0.0,0.0
2016-09-26,71.5,53.0,62.6,67.6,50.3,60.8,0.0,0.0,0.0
2016-09-27,73.1,60.1,66.1,73.2,62.6,69.1,0.298,0.298,0.0
2016-09-28,71.9,55.8,62.7,65.5,55.6,60.8,0.052,0.052,0.0
2016-09-29,64.5,58.3,60.9,59.6,55.2,57.5,0.313,0.313,0.0
2016-09-30,60.2,56.8,58.4,58.4,53.7,56.2,0.61,0.61,0.0
2016-10-01,63.0,57.2,59.8,61.3,54.3,58.0,0.012,0.012,0.0
2016-10-02,63.6,58.7,61.1,65.2,57.9,61.7,0.02,0.02,0.0
2016-10-03,72.3,58.4,64.5,74.0,62.1,66.5,0.0,0.0,0.0
2016-10-04,66.5,58.4,62.1,65.2,58.3,62.0,0.0,0.0,0.0
2016-10-05,65.6,53.3,59.4,63.9,50.1,57.7,0.0,0.0,0.0
2016-10-06,70.6,52.3,60.4,70.6,50.8,60.1,0.0,0.0,0.0
2016-10-07,70.9,51.2,60.0,71.5,51.4,61.0,0.0,0.0,0.0
2016-10-08,67.3,54.3,61.5,71.6,56.3,64.0,0.175,0.175,0.0
2016-10-09,62.3,53.3,56.8,66.9,47.6,54.0,0.659,0.659,0.0
2016-10-10,62.2,47.3,53.2,56.1,40.3,47.5,0.0,0.0,0.0
2016-10-11,61.1,43.7,51.9,58.5,37.6,48.5,0.0,0.0,0.0
2016-10-12,64.9,49.5,57.1,63.2,46.3,54.9,0.0,0.0,0.0
2016-10-13,67.9,49.8,58.0,63.7,49.1,57.0,0.016,0.016,0.0
2016-10-14,61.8,46.6,53.7,59.0,40.4,49.3,0.0,0.0,0.0
2016-10-15,63.7,43.4,53.8,61.2,38.0,50.4,0.0,0.0,0.0
2016-10-16,70.5,47.1,58.2,69.3,44.4,56.4,0.0,0.0,0.0
2016-10-17,79.1,59.0,66.9,78.1,59.8,67.9,0.032,0.032,0.0
2016-10-18,81.7,61.0,69.8,81.4,61.4,71.2,0.0,0.0,0.0
2016-10-19,82.7,64.8,72.2,83.5,63.9,73.6,0.0,0.0,0.0
2016-10-20,71.0,59.6,65.1,71.6,57.3,65.5,0.008,0.008,0.0
2016-10-21,71.5,65.2,67.4,78.8,68.9,72.5,0.172,0.172,0.0
2016-10-22,63.2,46.5,50.0,65.3,40.3,44.6,1.049,1.049,0.0
2016-10-23,60.5,45.5,52.3,55.2,38.0,45.9,0.0,0.0,0.0
2016-10-24,60.7,49.1,54.2,54.3,43.1,49.7,0.044,0.044,0.0
2016-10-25,52.3,43.2,47.6,43.5,36.3,40.7,0.0,0.0,0.0
2016-10-26,50.2,37.3,43.2,43.7,30.3,37.2,0.0,0.0,0.0
2016-10-27,56.3,42.3,47.2,52.1,35.8,41.0,0.466,0.466,0.0
2016-10-28,56.4,41.8,47.8,52.0,35.5,40.9,0.031,0.031,0.0
2016-10-29,63.8,36.8,50.0,58.4,31.3,45.3,0.0,0.0,0.0
2016-10-30,76.8,55.0,64.4,78.4,54.0,64.2,0.288,0.288,0.0
2016-10-31,54.1,43.5,49.2,51.4,38.0,43.9,0.0,0.0,0.0
2016-11-01,58.0,39.5,48.9,53.9,33.0,44.7,0.0,0.0,0.0
2016-11-02,69.7,48.1,57.2,67.4,47.0,56.0,0.0,0.0,0.0
2016-11-03,71.7,55.1,61.1,69.7,53.0,59.6,0.0,0.0,0.0
2016-11-04,58.9,46.1,52.9,53.2,38.8,48.7,0.0,0.0,0.0
2016-11-05,62.6,40.4,49.9,57.0,33.5,45.2,0.0,0.0,0.0
2016-11-06,57.3,43.6,50.7,49.7,36.1,45.5,0.0,0.0,0.0
2016-11-07,53.0,38.7,45.4,48.3,30.8,39.0,0.0,0.0,0.0
2016-11-08,64.9,36.6,49.3,59.3,32.3,44.6,0.0,0.0,0.0
2016-11-09,56.0,46.7,50.8,54.5,43.5,48.8,0.187,0.187,0.0
2016-11-10,55.5,39.8,47.3,49.1,34.0,41.9,0.0,0.0,0.0
2016-11-11,59.4,40.4,49.8,52.6,33.4,43.3,0.0,0.0,0.0
2016-11-12,49.3,34.7,41.0,42.9,27.1,34.6,0.0,0.0,0.0
2016-11-13,58.4,36.0,44.9,51.7,29.1,39.0,0.0,0.0,0.0
2016-11-14,60.5,35.9,47.3,52.3,30.8,42.3,0.0,0.0,0.0
2016-11-15,49.7,44.6,47.0,47.7,41.0,44.6,0.776,0.776,0.0
2016-11-16,60.6,41.9,49.8,53.9,35.8,44.7,0.0,0.0,0.0
2016-11-17,60.5,44.8,50.1,55.6,39.9,47.1,0.0,0.0,0.0
2016-11-18,64.3,39.4,50.5,63.0,37.1,47.4,0.0,0.0,0.0
